sales_id,store_id,sku_id,week,units_sold,price,revenue,promo_active,expected_units
14343,1045,KEL017,2024-04-28,8,6.99,55.92,False,10.03
14344,1045,KEL017,2024-05-05,8,6.99,55.92,False,10.11
14345,1045,KEL017,2024-05-12,10,6.99,69.9,False,10.07
14346,1045,KEL017,2024-05-19,9,6.99,62.91,False,9.05
14347,1045,KEL017,2024-05-26,8,6.99,55.92,False,8.81
14348,1045,KEL017,2024-06-02,9,6.99,62.91,False,9.32
14349,1045,KEL017,2024-06-09,7,6.99,48.93,False,9.05
14350,1045,KEL017,2024-06-16,9,6.99,62.91,False,9.63
14351,1045,KEL017,2024-06-23,9,6.99,62.91,False,9.71
14352,1045,KEL017,2024-06-30,9,6.99,62.91,False,9.62
14353,1045,KEL018,2024-03-17,12,2.99,35.88,False,15.49
14354,1045,KEL018,2024-03-24,14,2.99,41.86,False,15.49
14355,1045,KEL018,2024-03-31,15,2.99,44.85,False,15.49
14356,1045,KEL018,2024-04-07,14,2.99,41.86,False,15.49
14357,1045,KEL018,2024-04-14,14,2.99,41.86,False,15.49
14358,1045,KEL018,2024-04-21,15,2.99,44.85,False,15.49
14359,1045,KEL018,2024-04-28,14,2.99,41.86,False,15.49
14360,1045,KEL018,2024-05-05,15,2.99,44.85,False,15.49
14361,1045,KEL018,2024-05-12,13,2.99,38.87,False,15.49
14362,1045,KEL018,2024-05-19,14,2.99,41.86,False,15.49
14363,1045,KEL018,2024-05-26,14,2.99,41.86,False,15.49
14364,1045,KEL018,2024-06-02,11,2.99,32.89,False,13.17
14365,1045,KEL018,2024-06-09,12,2.99,35.88,False,13.17
14366,1045,KEL018,2024-06-16,13,2.99,38.87,False,13.17
14367,1045,KEL018,2024-06-23,13,2.99,38.87,False,13.17
14368,1045,KEL018,2024-06-30,13,2.99,38.87,False,13.17
14369,1045,KEL019,2024-03-17,0,2.49,0.0,False,17.29
14370,1045,KEL019,2024-03-24,0,2.49,0.0,False,17.29
14371,1045,KEL019,2024-03-31,0,2.49,0.0,False,17.29
14372,1045,KEL019,2024-04-07,0,2.49,0.0,False,17.29
14373,1045,KEL019,2024-04-14,0,2.49,0.0,False,17.29
14374,1045,KEL019,2024-04-21,0,2.49,0.0,True,24.21
14375,1045,KEL019,2024-04-28,0,2.49,0.0,True,24.21
14376,1045,KEL019,2024-05-05,0,2.49,0.0,True,24.21
14377,1045,KEL019,2024-05-12,0,2.49,0.0,True,24.21
14378,1045,KEL019,2024-05-19,0,2.49,0.0,False,17.29
14379,1045,KEL019,2024-05-26,0,2.49,0.0,False,17.29
14380,1045,KEL019,2024-06-02,0,2.49,0.0,False,17.29
14381,1045,KEL019,2024-06-09,0,2.49,0.0,False,17.29
14382,1045,KEL019,2024-06-16,0,2.49,0.0,False,17.29
14383,1045,KEL019,2024-06-23,0,2.49,0.0,False,17.29
14384,1045,KEL019,2024-06-30,0,2.49,0.0,False,17.29
14385,1045,KEL020,2024-03-17,8,6.99,55.92,False,9.31
14386,1045,KEL020,2024-03-24,10,6.99,69.9,False,9.31
14387,1045,KEL020,2024-03-31,9,6.99,62.91,False,9.31
14388,1045,KEL020,2024-04-07,11,6.99,76.89,True,11.17
14389,1045,KEL020,2024-04-14,10,6.99,69.9,True,11.17
14390,1045,KEL020,2024-04-21,12,6.99,83.88,True,11.17
14391,1045,KEL020,2024-04-28,9,6.99,62.91,False,9.31
14392,1045,KEL020,2024-05-05,8,6.99,55.92,False,9.31
14393,1045,KEL020,2024-05-12,8,6.99,55.92,False,9.31
14394,1045,KEL020,2024-05-19,10,6.99,69.9,False,9.31
14395,1045,KEL020,2024-05-26,10,6.99,69.9,False,9.31
14396,1045,KEL020,2024-06-02,10,6.99,69.9,False,9.31
14397,1045,KEL020,2024-06-09,8,6.99,55.92,False,9.31
14398,1045,KEL020,2024-06-16,10,6.99,69.9,False,9.31
14399,1045,KEL020,2024-06-23,12,6.99,83.88,False,9.31
14400,1045,KEL020,2024-06-30,10,6.99,69.9,False,9.31
14401,1046,KEL001,2024-03-17,7,5.49,38.43,False,7.02
14402,1046,KEL001,2024-03-24,8,5.49,43.92,False,7.02
14403,1046,KEL001,2024-03-31,8,5.49,43.92,False,7.02
14404,1046,KEL001,2024-04-07,8,5.49,43.92,False,7.02
14405,1046,KEL001,2024-04-14,7,5.49,38.43,False,7.02
14406,1046,KEL001,2024-04-21,8,5.49,43.92,False,7.02
14407,1046,KEL001,2024-04-28,8,5.49,43.92,False,7.02
14408,1046,KEL001,2024-05-05,8,5.49,43.92,False,7.02
14409,1046,KEL001,2024-05-12,6,5.49,32.94,False,7.02
14410,1046,KEL001,2024-05-19,8,5.49,43.92,False,7.02
14411,1046,KEL001,2024-05-26,7,5.49,38.43,False,7.02
14412,1046,KEL001,2024-06-02,8,5.49,43.92,False,7.02
14413,1046,KEL001,2024-06-09,8,5.49,43.92,False,7.02
14414,1046,KEL001,2024-06-16,8,5.49,43.92,False,7.02
14415,1046,KEL001,2024-06-23,7,5.49,38.43,False,7.02
14416,1046,KEL001,2024-06-30,7,5.49,38.43,False,7.02
14417,1046,KEL002,2024-03-17,7,5.99,41.93,False,6.66
14418,1046,KEL002,2024-03-24,8,5.99,47.92,False,6.66
14419,1046,KEL002,2024-03-31,7,5.99,41.93,False,6.66
14420,1046,KEL002,2024-04-07,7,5.99,41.93,False,6.66
14421,1046,KEL002,2024-04-14,8,5.99,47.92,False,6.66
14422,1046,KEL002,2024-04-21,8,5.99,47.92,False,6.66
14423,1046,KEL002,2024-04-28,7,5.99,41.93,False,6.66
14424,1046,KEL002,2024-05-05,8,5.99,47.92,False,6.66
14425,1046,KEL002,2024-05-12,9,5.99,53.91,True,9.99
14426,1046,KEL002,2024-05-19,10,5.99,59.9,True,9.99
14427,1046,KEL002,2024-05-26,8,5.99,47.92,True,9.99
14428,1046,KEL002,2024-06-02,11,5.99,65.89,True,9.99
14429,1046,KEL002,2024-06-09,12,5.99,71.88,True,9.99
14430,1046,KEL002,2024-06-16,8,5.99,47.92,False,6.66
14431,1046,KEL002,2024-06-23,6,5.99,35.94,False,6.66
14432,1046,KEL002,2024-06-30,6,5.99,35.94,False,6.66
14433,1046,KEL003,2024-03-17,5,6.49,32.45,False,5.29
14434,1046,KEL003,2024-03-24,6,6.49,38.94,False,5.29
14435,1046,KEL003,2024-03-31,6,6.49,38.94,False,5.29
14436,1046,KEL003,2024-04-07,6,6.49,38.94,False,5.29
14437,1046,KEL003,2024-04-14,6,6.49,38.94,False,5.29
14438,1046,KEL003,2024-04-21,6,6.49,38.94,False,5.29
14439,1046,KEL003,2024-04-28,6,6.49,38.94,False,5.29
14440,1046,KEL003,2024-05-05,6,6.49,38.94,False,5.29
14441,1046,KEL003,2024-05-12,5,6.49,32.45,False,5.29
14442,1046,KEL003,2024-05-19,4,6.49,25.96,False,5.29
14443,1046,KEL003,2024-05-26,4,6.49,25.96,False,5.29
14444,1046,KEL003,2024-06-02,5,6.49,32.45,False,4.5
14445,1046,KEL003,2024-06-09,5,6.49,32.45,False,4.5
14446,1046,KEL003,2024-06-16,4,6.49,25.96,False,4.5
14447,1046,KEL003,2024-06-23,4,6.49,25.96,False,4.5
14448,1046,KEL003,2024-06-30,4,6.49,25.96,False,4.5
14449,1046,KEL004,2024-03-17,6,5.99,35.94,False,6.66
14450,1046,KEL004,2024-03-24,9,5.99,53.91,False,6.66
14451,1046,KEL004,2024-03-31,7,5.99,41.93,False,6.66
14452,1046,KEL004,2024-04-07,12,5.99,71.88,True,9.32
14453,1046,KEL004,2024-04-14,9,5.99,53.91,True,9.32
14454,1046,KEL004,2024-04-21,11,5.99,65.89,True,9.32
14455,1046,KEL004,2024-04-28,10,5.99,59.9,True,9.32
14456,1046,KEL004,2024-05-05,11,5.99,65.89,True,9.32
14457,1046,KEL004,2024-05-12,7,5.99,41.93,False,6.66
14458,1046,KEL004,2024-05-19,6,5.99,35.94,False,6.66
14459,1046,KEL004,2024-05-26,6,5.99,35.94,False,6.66
14460,1046,KEL004,2024-06-02,8,5.99,47.92,False,6.66
14461,1046,KEL004,2024-06-09,8,5.99,47.92,False,6.66
14462,1046,KEL004,2024-06-16,8,5.99,47.92,False,6.66
14463,1046,KEL004,2024-06-23,6,5.99,35.94,False,6.66
14464,1046,KEL004,2024-06-30,6,5.99,35.94,False,6.66
14465,1046,KEL005,2024-03-17,0,5.49,0.0,False,5.85
14466,1046,KEL005,2024-03-24,0,5.49,0.0,False,5.85
14467,1046,KEL005,2024-03-31,0,5.49,0.0,False,5.85
14468,1046,KEL005,2024-04-07,0,5.49,0.0,False,5.85
14469,1046,KEL005,2024-04-14,0,5.49,0.0,False,5.85
14470,1046,KEL005,2024-04-21,0,5.49,0.0,False,5.85
14471,1046,KEL005,2024-04-28,0,5.49,0.0,False,5.85
14472,1046,KEL005,2024-05-05,0,5.49,0.0,False,5.85
14473,1046,KEL005,2024-05-12,0,5.49,0.0,False,5.85
14474,1046,KEL005,2024-05-19,0,5.49,0.0,False,5.85
14475,1046,KEL005,2024-05-26,0,5.49,0.0,False,5.85
14476,1046,KEL005,2024-06-02,0,5.49,0.0,False,5.85
14477,1046,KEL005,2024-06-09,0,5.49,0.0,False,5.85
14478,1046,KEL005,2024-06-16,0,5.49,0.0,False,5.85
14479,1046,KEL005,2024-06-23,0,5.49,0.0,False,5.85
14480,1046,KEL005,2024-06-30,0,5.49,0.0,False,5.85
14481,1046,KEL006,2024-03-17,4,5.99,23.96,False,5.55
14482,1046,KEL006,2024-03-24,6,5.99,35.94,False,5.55
14483,1046,KEL006,2024-03-31,5,5.99,29.95,False,5.55
14484,1046,KEL006,2024-04-07,6,5.99,35.94,True,6.1
14485,1046,KEL006,2024-04-14,5,5.99,29.95,True,6.1
14486,1046,KEL006,2024-04-21,6,5.99,35.94,True,6.1
14487,1046,KEL006,2024-04-28,7,5.99,41.93,True,6.1
14488,1046,KEL006,2024-05-05,6,5.99,35.94,True,6.1
14489,1046,KEL006,2024-05-12,4,5.99,23.96,False,5.55
14490,1046,KEL006,2024-05-19,4,5.99,23.96,False,5.55
14491,1046,KEL006,2024-05-26,5,5.99,29.95,False,5.55
14492,1046,KEL006,2024-06-02,6,5.99,35.94,False,5.55
14493,1046,KEL006,2024-06-09,5,5.99,29.95,False,5.55
14494,1046,KEL006,2024-06-16,5,5.99,29.95,False,5.55
14495,1046,KEL006,2024-06-23,4,5.99,23.96,False,5.55
14496,1046,KEL006,2024-06-30,4,5.99,23.96,False,5.55
14497,1046,KEL007,2024-03-17,5,6.49,32.45,False,5.29
14498,1046,KEL007,2024-03-24,5,6.49,32.45,False,5.29
14499,1046,KEL007,2024-03-31,5,6.49,32.45,False,5.29
14500,1046,KEL007,2024-04-07,6,6.49,38.94,False,5.29
14501,1046,KEL007,2024-04-14,6,6.49,38.94,False,5.29
14502,1046,KEL007,2024-04-21,6,6.49,38.94,False,5.29
14503,1046,KEL007,2024-04-28,6,6.49,38.94,False,5.29
14504,1046,KEL007,2024-05-05,6,6.49,38.94,False,5.29
14505,1046,KEL007,2024-05-12,5,6.49,32.45,False,5.29
14506,1046,KEL007,2024-05-19,5,6.49,32.45,False,5.29
14507,1046,KEL007,2024-05-26,4,6.49,25.96,False,5.29
14508,1046,KEL007,2024-06-02,6,6.49,38.94,False,5.29
14509,1046,KEL007,2024-06-09,6,6.49,38.94,False,5.29
14510,1046,KEL007,2024-06-16,6,6.49,38.94,False,5.29
14511,1046,KEL007,2024-06-23,5,6.49,32.45,False,5.29
14512,1046,KEL007,2024-06-30,5,6.49,32.45,False,5.29
14513,1046,KEL008,2024-03-17,6,5.99,35.94,False,6.66
14514,1046,KEL008,2024-03-24,8,5.99,47.92,False,6.66
14515,1046,KEL008,2024-03-31,7,5.99,41.93,False,6.66
14516,1046,KEL008,2024-04-07,7,5.99,41.93,False,6.66
14517,1046,KEL008,2024-04-14,6,5.99,35.94,False,6.66
14518,1046,KEL008,2024-04-21,8,5.99,47.92,False,6.66
14519,1046,KEL008,2024-04-28,8,5.99,47.92,False,6.66
14520,1046,KEL008,2024-05-05,8,5.99,47.92,False,6.66
14521,1046,KEL008,2024-05-12,6,5.99,35.94,False,6.66
14522,1046,KEL008,2024-05-19,8,5.99,47.92,True,7.99
14523,1046,KEL008,2024-05-26,8,5.99,47.92,True,7.99
14524,1046,KEL008,2024-06-02,9,5.99,53.91,True,7.99
14525,1046,KEL008,2024-06-09,7,5.99,41.93,False,6.66
14526,1046,KEL008,2024-06-16,7,5.99,41.93,False,6.66
14527,1046,KEL008,2024-06-23,6,5.99,35.94,False,6.66
14528,1046,KEL008,2024-06-30,6,5.99,35.94,False,6.66
14529,1046,KEL009,2024-03-17,5,4.99,24.95,False,7.43
14530,1046,KEL009,2024-03-24,8,4.99,39.92,False,7.43
14531,1046,KEL009,2024-03-31,6,4.99,29.94,False,7.43
14532,1046,KEL009,2024-04-07,7,4.99,34.93,False,7.43
14533,1046,KEL009,2024-04-14,7,4.99,34.93,False,7.43
14534,1046,KEL009,2024-04-21,8,4.99,39.92,False,7.43
14535,1046,KEL009,2024-04-28,7,4.99,34.93,False,7.43
14536,1046,KEL009,2024-05-05,8,4.99,39.92,False,7.43
14537,1046,KEL009,2024-05-12,7,4.99,34.93,False,7.43
14538,1046,KEL009,2024-05-19,6,4.99,29.94,False,7.43
14539,1046,KEL009,2024-05-26,6,4.99,29.94,False,7.43
14540,1046,KEL009,2024-06-02,7,4.99,34.93,False,6.32
14541,1046,KEL009,2024-06-09,6,4.99,29.94,False,6.32
14542,1046,KEL009,2024-06-16,6,4.99,29.94,False,6.32
14543,1046,KEL009,2024-06-23,5,4.99,24.95,False,6.32
14544,1046,KEL009,2024-06-30,5,4.99,24.95,False,6.32
14545,1046,KEL010,2024-03-17,6,4.49,26.94,False,7.92
14546,1046,KEL010,2024-03-24,9,4.49,40.41,False,7.92
14547,1046,KEL010,2024-03-31,9,4.49,40.41,False,7.92
14548,1046,KEL010,2024-04-07,9,4.49,40.41,False,7.92
14549,1046,KEL010,2024-04-14,7,4.49,31.43,False,7.92
14550,1046,KEL010,2024-04-21,8,4.49,35.92,False,7.92
14551,1046,KEL010,2024-04-28,10,4.49,44.9,False,7.92
14552,1046,KEL010,2024-05-05,9,4.49,40.41,False,7.92
14553,1046,KEL010,2024-05-12,6,4.49,26.94,False,7.92
14554,1046,KEL010,2024-05-19,12,4.49,53.88,True,12.67
14555,1046,KEL010,2024-05-26,12,4.49,53.88,True,12.67
14556,1046,KEL010,2024-06-02,13,4.49,58.37,True,10.77
14557,1046,KEL010,2024-06-09,7,4.49,31.43,False,6.73
14558,1046,KEL010,2024-06-16,8,4.49,35.92,False,6.73
14559,1046,KEL010,2024-06-23,6,4.49,26.94,False,6.73
14560,1046,KEL010,2024-06-30,6,4.49,26.94,False,6.73
14561,1046,KEL011,2024-03-17,7,5.49,38.43,False,7.02
14562,1046,KEL011,2024-03-24,8,5.49,43.92,False,7.02
14563,1046,KEL011,2024-03-31,8,5.49,43.92,False,7.02
14564,1046,KEL011,2024-04-07,8,5.49,43.92,False,7.02
14565,1046,KEL011,2024-04-14,8,5.49,43.92,False,7.02
14566,1046,KEL011,2024-04-21,8,5.49,43.92,False,7.02
14567,1046,KEL011,2024-04-28,9,5.49,49.41,False,7.02
14568,1046,KEL011,2024-05-05,8,5.49,43.92,False,7.02
14569,1046,KEL011,2024-05-12,8,5.49,43.92,False,7.02
14570,1046,KEL011,2024-05-19,7,5.49,38.43,False,7.02
14571,1046,KEL011,2024-05-26,7,5.49,38.43,False,7.02
14572,1046,KEL011,2024-06-02,8,5.49,43.92,False,5.96
14573,1046,KEL011,2024-06-09,7,5.49,38.43,False,5.96
14574,1046,KEL011,2024-06-16,7,5.49,38.43,False,5.96
14575,1046,KEL011,2024-06-23,6,5.49,32.94,False,5.96
14576,1046,KEL011,2024-06-30,6,5.49,32.94,False,5.96
14577,1046,KEL012,2024-03-17,5,4.99,24.95,False,6.19
14578,1046,KEL012,2024-03-24,6,4.99,29.94,False,6.19
14579,1046,KEL012,2024-03-31,6,4.99,29.94,False,6.19
14580,1046,KEL012,2024-04-07,6,4.99,29.94,False,6.19
14581,1046,KEL012,2024-04-14,6,4.99,29.94,False,6.19
14582,1046,KEL012,2024-04-21,6,4.99,29.94,False,6.19
14583,1046,KEL012,2024-04-28,7,4.99,34.93,False,6.19
14584,1046,KEL012,2024-05-05,7,4.99,34.93,False,6.19
14585,1046,KEL012,2024-05-12,5,4.99,24.95,False,6.19
14586,1046,KEL012,2024-05-19,5,4.99,24.95,False,6.19
14587,1046,KEL012,2024-05-26,5,4.99,24.95,False,6.19
14588,1046,KEL012,2024-06-02,7,4.99,34.93,False,6.19
14589,1046,KEL012,2024-06-09,6,4.99,29.94,False,6.19
14590,1046,KEL012,2024-06-16,7,4.99,34.93,False,6.19
14591,1046,KEL012,2024-06-23,4,4.99,19.96,False,6.19
14592,1046,KEL012,2024-06-30,5,4.99,24.95,False,6.19
14593,1046,KEL013,2024-03-17,6,4.49,26.94,False,6.02
14594,1046,KEL013,2024-03-24,7,4.49,31.43,False,6.36
14595,1046,KEL013,2024-03-31,6,4.49,26.94,False,6.27
14596,1046,KEL013,2024-04-07,6,4.49,26.94,False,6.98
14597,1046,KEL013,2024-04-14,7,4.49,31.43,False,6.83
14598,1046,KEL013,2024-04-21,8,4.49,35.92,False,6.73
14599,1046,KEL013,2024-04-28,8,4.49,35.92,False,6.61
14600,1046,KEL013,2024-05-05,7,4.49,31.43,False,5.97
14601,1046,KEL013,2024-05-12,7,4.49,31.43,False,6.73
14602,1046,KEL013,2024-05-19,7,4.49,31.43,False,6.34
14603,1046,KEL013,2024-05-26,6,4.49,26.94,False,6.38
14604,1046,KEL013,2024-06-02,8,4.49,35.92,False,7.2
14605,1046,KEL013,2024-06-09,8,4.49,35.92,False,6.73
14606,1046,KEL013,2024-06-16,6,4.49,26.94,False,6.29
14607,1046,KEL013,2024-06-23,6,4.49,26.94,False,7.2
14608,1046,KEL013,2024-06-30,7,4.49,31.43,False,7.21
14609,1046,KEL014,2024-03-17,8,4.49,35.92,False,8.07
14610,1046,KEL014,2024-03-24,9,4.49,40.41,False,7.89
14611,1046,KEL014,2024-03-31,8,4.49,35.92,False,7.84
14612,1046,KEL014,2024-04-07,16,4.49,71.84,True,15.64
14613,1046,KEL014,2024-04-14,18,4.49,80.82,True,15.57
14614,1046,KEL014,2024-04-21,16,4.49,71.84,True,14.3
14615,1046,KEL014,2024-04-28,9,4.49,40.41,False,8.1
14616,1046,KEL014,2024-05-05,9,4.49,40.41,False,8.51
14617,1046,KEL014,2024-05-12,7,4.49,31.43,False,7.7
14618,1046,KEL014,2024-05-19,7,4.49,31.43,False,7.57
14619,1046,KEL014,2024-05-26,8,4.49,35.92,False,7.61
14620,1046,KEL014,2024-06-02,10,4.49,44.9,False,7.86
14621,1046,KEL014,2024-06-09,10,4.49,44.9,False,8.51
14622,1046,KEL014,2024-06-16,10,4.49,44.9,False,8.11
14623,1046,KEL014,2024-06-23,8,4.49,35.92,False,8.63
14624,1046,KEL014,2024-06-30,7,4.49,31.43,False,8.2
14625,1046,KEL015,2024-03-17,4,4.49,17.96,False,6.31
14626,1046,KEL015,2024-03-24,5,4.49,22.45,False,6.71
14627,1046,KEL015,2024-03-31,5,4.49,22.45,False,6.82
14628,1046,KEL015,2024-04-07,5,4.49,22.45,False,5.94
14629,1046,KEL015,2024-04-14,5,4.49,22.45,False,6.15
14630,1046,KEL015,2024-04-21,6,4.49,26.94,False,6.25
14631,1046,KEL015,2024-04-28,6,4.49,26.94,False,6.58
14632,1046,KEL015,2024-05-05,6,4.49,26.94,False,6.8
14633,1046,KEL015,2024-05-12,4,4.49,17.96,False,6.18
14634,1046,KEL015,2024-05-19,4,4.49,17.96,False,6.27
14635,1046,KEL015,2024-05-26,4,4.49,17.96,False,5.94
14636,1046,KEL015,2024-06-02,6,4.49,26.94,False,6.91
14637,1046,KEL015,2024-06-09,9,4.49,40.41,True,10.11
14638,1046,KEL015,2024-06-16,8,4.49,35.92,True,10.32
14639,1046,KEL015,2024-06-23,9,4.49,40.41,True,11.98
14640,1046,KEL015,2024-06-30,5,4.49,22.45,False,6.44
14641,1046,KEL016,2024-03-17,8,4.49,35.92,False,8.19
14642,1046,KEL016,2024-03-24,8,4.49,35.92,False,7.81
14643,1046,KEL016,2024-03-31,8,4.49,35.92,False,7.89
14644,1046,KEL016,2024-04-07,8,4.49,35.92,False,7.53
14645,1046,KEL016,2024-04-14,8,4.49,35.92,False,7.88
14646,1046,KEL016,2024-04-21,9,4.49,40.41,False,8.05
14647,1046,KEL016,2024-04-28,11,4.49,49.39,False,8.7
14648,1046,KEL016,2024-05-05,10,4.49,44.9,False,8.29
14649,1046,KEL016,2024-05-12,7,4.49,31.43,False,8.33
14650,1046,KEL016,2024-05-19,7,4.49,31.43,False,8.5
14651,1046,KEL016,2024-05-26,7,4.49,31.43,False,7.49
14652,1046,KEL016,2024-06-02,11,4.49,49.39,False,8.19
14653,1046,KEL016,2024-06-09,8,4.49,35.92,False,7.87
14654,1046,KEL016,2024-06-16,9,4.49,40.41,False,8.39
14655,1046,KEL016,2024-06-23,7,4.49,31.43,False,7.98
14656,1046,KEL016,2024-06-30,8,4.49,35.92,False,7.53
14657,1046,KEL017,2024-03-17,6,6.99,41.94,False,6.38
14658,1046,KEL017,2024-03-24,6,6.99,41.94,False,6.33
14659,1046,KEL017,2024-03-31,6,6.99,41.94,False,6.61
14660,1046,KEL017,2024-04-07,5,6.99,34.95,False,6.26
14661,1046,KEL017,2024-04-14,12,6.99,83.88,True,12.14
14662,1046,KEL017,2024-04-21,13,6.99,90.87,True,11.62
14663,1046,KEL017,2024-04-28,11,6.99,76.89,True,11.88
14664,1046,KEL017,2024-05-05,7,6.99,48.93,False,6.13
14665,1046,KEL017,2024-05-12,5,6.99,34.95,False,5.76
14666,1046,KEL017,2024-05-19,4,6.99,27.96,False,5.71
14667,1046,KEL017,2024-05-26,5,6.99,34.95,False,5.64
14668,1046,KEL017,2024-06-02,7,6.99,48.93,False,6.49
14669,1046,KEL017,2024-06-09,7,6.99,48.93,False,6.41
14670,1046,KEL017,2024-06-16,6,6.99,41.94,False,5.81
14671,1046,KEL017,2024-06-23,4,6.99,27.96,False,5.47
14672,1046,KEL017,2024-06-30,5,6.99,34.95,False,6.1
14673,1046,KEL018,2024-03-17,9,2.99,26.91,False,10.1
14674,1046,KEL018,2024-03-24,11,2.99,32.89,False,10.1
14675,1046,KEL018,2024-03-31,9,2.99,26.91,False,10.1
14676,1046,KEL018,2024-04-07,11,2.99,32.89,False,10.1
14677,1046,KEL018,2024-04-14,10,2.99,29.9,False,10.1
14678,1046,KEL018,2024-04-21,10,2.99,29.9,False,10.1
14679,1046,KEL018,2024-04-28,10,2.99,29.9,False,10.1
14680,1046,KEL018,2024-05-05,11,2.99,32.89,False,10.1
14681,1046,KEL018,2024-05-12,8,2.99,23.92,False,10.1
14682,1046,KEL018,2024-05-19,8,2.99,23.92,False,10.1
14683,1046,KEL018,2024-05-26,13,2.99,38.87,True,13.14
14684,1046,KEL018,2024-06-02,12,2.99,35.88,True,11.16
14685,1046,KEL018,2024-06-09,14,2.99,41.86,True,11.16
14686,1046,KEL018,2024-06-16,12,2.99,35.88,True,11.16
14687,1046,KEL018,2024-06-23,10,2.99,29.9,True,11.16
14688,1046,KEL018,2024-06-30,7,2.99,20.93,False,8.59
14689,1046,KEL019,2024-03-17,9,2.49,22.41,False,11.28
14690,1046,KEL019,2024-03-24,11,2.49,27.39,False,11.28
14691,1046,KEL019,2024-03-31,11,2.49,27.39,False,11.28
14692,1046,KEL019,2024-04-07,11,2.49,27.39,False,11.28
14693,1046,KEL019,2024-04-14,11,2.49,27.39,False,11.28
14694,1046,KEL019,2024-04-21,12,2.49,29.88,False,11.28
14695,1046,KEL019,2024-04-28,11,2.49,27.39,False,11.28
14696,1046,KEL019,2024-05-05,11,2.49,27.39,False,11.28
14697,1046,KEL019,2024-05-12,9,2.49,22.41,False,11.28
14698,1046,KEL019,2024-05-19,10,2.49,24.9,False,11.28
14699,1046,KEL019,2024-05-26,9,2.49,22.41,False,11.28
14700,1046,KEL019,2024-06-02,12,2.49,29.88,False,11.28
14701,1046,KEL019,2024-06-09,11,2.49,27.39,False,11.28
14702,1046,KEL019,2024-06-16,12,2.49,29.88,False,11.28
14703,1046,KEL019,2024-06-23,8,2.49,19.92,False,11.28
14704,1046,KEL019,2024-06-30,9,2.49,22.41,False,11.28
14705,1046,KEL020,2024-03-17,4,6.99,27.96,False,5.06
14706,1046,KEL020,2024-03-24,5,6.99,34.95,False,5.06
14707,1046,KEL020,2024-03-31,5,6.99,34.95,False,5.06
14708,1046,KEL020,2024-04-07,4,6.99,27.96,False,5.06
14709,1046,KEL020,2024-04-14,5,6.99,34.95,False,5.06
14710,1046,KEL020,2024-04-21,5,6.99,34.95,False,5.06
14711,1046,KEL020,2024-04-28,5,6.99,34.95,False,5.06
14712,1046,KEL020,2024-05-05,5,6.99,34.95,False,5.06
14713,1046,KEL020,2024-05-12,4,6.99,27.96,False,5.06
14714,1046,KEL020,2024-05-19,4,6.99,27.96,False,5.06
14715,1046,KEL020,2024-05-26,4,6.99,27.96,False,5.06
14716,1046,KEL020,2024-06-02,5,6.99,34.95,False,5.06
14717,1046,KEL020,2024-06-09,5,6.99,34.95,False,5.06
14718,1046,KEL020,2024-06-16,5,6.99,34.95,False,5.06
14719,1046,KEL020,2024-06-23,4,6.99,27.96,False,5.06
14720,1046,KEL020,2024-06-30,4,6.99,27.96,False,5.06
14721,1047,KEL001,2024-03-17,7,5.49,38.43,False,8.51
14722,1047,KEL001,2024-03-24,8,5.49,43.92,False,8.51
14723,1047,KEL001,2024-03-31,7,5.49,38.43,False,8.51
14724,1047,KEL001,2024-04-07,8,5.49,43.92,False,8.51
14725,1047,KEL001,2024-04-14,7,5.49,38.43,False,8.51
14726,1047,KEL001,2024-04-21,7,5.49,38.43,False,8.51
14727,1047,KEL001,2024-04-28,8,5.49,43.92,False,8.51
14728,1047,KEL001,2024-05-05,8,5.49,43.92,False,8.51
14729,1047,KEL001,2024-05-12,8,5.49,43.92,False,8.51
14730,1047,KEL001,2024-05-19,8,5.49,43.92,False,8.51
14731,1047,KEL001,2024-05-26,8,5.49,43.92,False,8.51
14732,1047,KEL001,2024-06-02,8,5.49,43.92,False,8.51
14733,1047,KEL001,2024-06-09,9,5.49,49.41,False,8.51
14734,1047,KEL001,2024-06-16,9,5.49,49.41,False,8.51
14735,1047,KEL001,2024-06-23,8,5.49,43.92,False,8.51
14736,1047,KEL001,2024-06-30,8,5.49,43.92,False,8.51
14737,1047,KEL002,2024-03-17,5,5.99,29.95,False,6.73
14738,1047,KEL002,2024-03-24,4,5.99,23.96,False,6.73
14739,1047,KEL002,2024-03-31,5,5.99,29.95,False,6.73
14740,1047,KEL002,2024-04-07,5,5.99,29.95,False,6.73
14741,1047,KEL002,2024-04-14,5,5.99,29.95,False,6.73
14742,1047,KEL002,2024-04-21,5,5.99,29.95,False,6.73
14743,1047,KEL002,2024-04-28,5,5.99,29.95,False,6.73
14744,1047,KEL002,2024-05-05,5,5.99,29.95,False,6.73
14745,1047,KEL002,2024-05-12,5,5.99,29.95,False,6.73
14746,1047,KEL002,2024-05-19,5,5.99,29.95,False,6.73
14747,1047,KEL002,2024-05-26,5,5.99,29.95,False,6.73
14748,1047,KEL002,2024-06-02,5,5.99,29.95,False,6.73
14749,1047,KEL002,2024-06-09,5,5.99,29.95,False,6.73
14750,1047,KEL002,2024-06-16,5,5.99,29.95,False,6.73
14751,1047,KEL002,2024-06-23,5,5.99,29.95,False,6.73
14752,1047,KEL002,2024-06-30,5,5.99,29.95,False,6.73
