opportunity_id,store_id,sku_id,issue_type,root_cause,opportunity_value,priority_score,detected_date
983,1031,KEL013,event_opportunity,near_Homegrown Festival W,12.53,8.77,2024-06-30
984,1031,KEL014,out_of_stock,product_oos,15.04,15.04,2024-06-30
985,1031,KEL014,shelf_compliance,low_shelf_facings,15.04,11.28,2024-06-30
986,1031,KEL014,event_opportunity,near_Homegrown Festival W,15.04,10.53,2024-06-30
987,1031,KEL015,shelf_compliance,low_shelf_facings,4.76,3.57,2024-06-30
988,1031,KEL015,event_opportunity,near_Homegrown Festival W,4.76,3.33,2024-06-30
989,1031,KEL016,event_opportunity,near_Homegrown Festival W,0.0,0.0,2024-06-30
990,1031,KEL017,promotion_execution,missing_display,0.07,0.06,2024-06-30
991,1031,KEL017,event_opportunity,near_Homegrown Festival W,0.07,0.05,2024-06-30
992,1031,KEL018,out_of_stock,product_oos,13.87,13.87,2024-06-30
993,1031,KEL018,shelf_compliance,low_shelf_facings,13.87,10.4,2024-06-30
994,1031,KEL018,event_opportunity,near_Homegrown Festival W,13.87,9.71,2024-06-30
995,1031,KEL019,out_of_stock,product_oos,9.74,9.74,2024-06-30
996,1031,KEL019,shelf_compliance,low_shelf_facings,9.74,7.3,2024-06-30
997,1031,KEL019,promotion_execution,missing_display,9.74,8.28,2024-06-30
998,1031,KEL019,event_opportunity,near_Homegrown Festival W,9.74,6.82,2024-06-30
999,1031,KEL020,event_opportunity,near_Homegrown Festival W,3.63,2.54,2024-06-30
1000,1032,KEL001,event_opportunity,near_Palmerston North Rug,2.69,1.88,2024-06-30
1001,1032,KEL002,out_of_stock,product_oos,26.06,26.06,2024-06-30
1002,1032,KEL002,shelf_compliance,low_shelf_facings,26.06,19.54,2024-06-30
1003,1032,KEL002,promotion_execution,missing_display,26.06,22.15,2024-06-30
1004,1032,KEL002,event_opportunity,near_Palmerston North Rug,26.06,18.24,2024-06-30
1005,1032,KEL003,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1006,1032,KEL004,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1007,1032,KEL005,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1008,1032,KEL006,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1009,1032,KEL007,shelf_compliance,low_shelf_facings,0.0,0.0,2024-06-30
1010,1032,KEL007,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1011,1032,KEL008,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1012,1032,KEL009,out_of_stock,product_oos,20.56,20.56,2024-06-30
1013,1032,KEL009,promotion_execution,missing_display,20.56,17.48,2024-06-30
1014,1032,KEL009,event_opportunity,near_Palmerston North Rug,20.56,14.39,2024-06-30
1015,1032,KEL010,event_opportunity,near_Palmerston North Rug,1.21,0.85,2024-06-30
1016,1032,KEL011,promotion_execution,missing_display,0.0,0.0,2024-06-30
1017,1032,KEL011,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1018,1032,KEL012,shelf_compliance,low_shelf_facings,4.24,3.18,2024-06-30
1019,1032,KEL012,promotion_execution,missing_display,4.24,3.6,2024-06-30
1020,1032,KEL012,event_opportunity,near_Palmerston North Rug,4.24,2.97,2024-06-30
1021,1032,KEL013,event_opportunity,near_Palmerston North Rug,0.49,0.34,2024-06-30
1022,1032,KEL014,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1023,1032,KEL015,shelf_compliance,low_shelf_facings,5.57,4.18,2024-06-30
1024,1032,KEL015,promotion_execution,missing_display,5.57,4.73,2024-06-30
1025,1032,KEL015,event_opportunity,near_Palmerston North Rug,5.57,3.9,2024-06-30
1026,1032,KEL016,event_opportunity,near_Palmerston North Rug,2.29,1.6,2024-06-30
1027,1032,KEL017,event_opportunity,near_Palmerston North Rug,3.56,2.49,2024-06-30
1028,1032,KEL018,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1029,1032,KEL019,event_opportunity,near_Palmerston North Rug,2.07,1.45,2024-06-30
1030,1032,KEL020,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1031,1033,KEL001,event_opportunity,near_ASB Classic Tennis A,3.46,2.42,2024-06-30
1032,1033,KEL002,event_opportunity,near_ASB Classic Tennis A,7.73,5.41,2024-06-30
1033,1033,KEL003,event_opportunity,near_ASB Classic Tennis A,0.65,0.45,2024-06-30
1034,1033,KEL004,event_opportunity,near_ASB Classic Tennis A,7.73,5.41,2024-06-30
1035,1033,KEL005,out_of_stock,product_oos,30.36,30.36,2024-06-30
1036,1033,KEL005,shelf_compliance,low_shelf_facings,30.36,22.77,2024-06-30
1037,1033,KEL005,promotion_execution,missing_display,30.36,25.81,2024-06-30
1038,1033,KEL005,event_opportunity,near_ASB Classic Tennis A,30.36,21.25,2024-06-30
1039,1033,KEL006,promotion_execution,missing_display,1.5,1.27,2024-06-30
1040,1033,KEL006,event_opportunity,near_ASB Classic Tennis A,1.5,1.05,2024-06-30
1041,1033,KEL007,event_opportunity,near_ASB Classic Tennis A,6.49,4.54,2024-06-30
1042,1033,KEL008,shelf_compliance,low_shelf_facings,13.48,10.11,2024-06-30
1043,1033,KEL008,promotion_execution,missing_display,13.48,11.46,2024-06-30
1044,1033,KEL008,event_opportunity,near_ASB Classic Tennis A,13.48,9.44,2024-06-30
1045,1033,KEL009,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1046,1033,KEL010,event_opportunity,near_ASB Classic Tennis A,1.62,1.13,2024-06-30
1047,1033,KEL011,shelf_compliance,low_shelf_facings,3.84,2.88,2024-06-30
1048,1033,KEL011,promotion_execution,missing_display,3.84,3.26,2024-06-30
1049,1033,KEL011,event_opportunity,near_ASB Classic Tennis A,3.84,2.69,2024-06-30
1050,1033,KEL012,out_of_stock,product_oos,35.03,35.03,2024-06-30
1051,1033,KEL012,shelf_compliance,low_shelf_facings,35.03,26.27,2024-06-30
1052,1033,KEL012,event_opportunity,near_ASB Classic Tennis A,35.03,24.52,2024-06-30
1053,1033,KEL013,event_opportunity,near_ASB Classic Tennis A,2.69,1.88,2024-06-30
1054,1033,KEL014,shelf_compliance,low_shelf_facings,9.02,6.76,2024-06-30
1055,1033,KEL014,event_opportunity,near_ASB Classic Tennis A,9.02,6.31,2024-06-30
1056,1033,KEL015,shelf_compliance,low_shelf_facings,7.9,5.93,2024-06-30
1057,1033,KEL015,promotion_execution,missing_display,7.9,6.71,2024-06-30
1058,1033,KEL015,event_opportunity,near_ASB Classic Tennis A,7.9,5.53,2024-06-30
1059,1033,KEL016,event_opportunity,near_ASB Classic Tennis A,4.0,2.8,2024-06-30
1060,1033,KEL017,shelf_compliance,low_shelf_facings,6.78,5.08,2024-06-30
1061,1033,KEL017,event_opportunity,near_ASB Classic Tennis A,6.78,4.75,2024-06-30
1062,1033,KEL018,event_opportunity,near_ASB Classic Tennis A,0.36,0.25,2024-06-30
1063,1033,KEL019,shelf_compliance,low_shelf_facings,6.62,4.96,2024-06-30
1064,1033,KEL019,event_opportunity,near_ASB Classic Tennis A,6.62,4.63,2024-06-30
1065,1033,KEL020,promotion_execution,missing_display,0.0,0.0,2024-06-30
1066,1033,KEL020,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1067,1034,KEL001,shelf_compliance,low_shelf_facings,0.0,0.0,2024-06-30
1068,1034,KEL001,promotion_execution,missing_display,0.0,0.0,2024-06-30
1069,1034,KEL001,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1070,1034,KEL002,event_opportunity,near_ASB Classic Tennis A,7.31,5.12,2024-06-30
1071,1034,KEL003,event_opportunity,near_ASB Classic Tennis A,8.31,5.82,2024-06-30
1072,1034,KEL004,event_opportunity,near_ASB Classic Tennis A,1.8,1.26,2024-06-30
1073,1034,KEL005,event_opportunity,near_ASB Classic Tennis A,4.17,2.92,2024-06-30
1074,1034,KEL006,event_opportunity,near_ASB Classic Tennis A,1.32,0.92,2024-06-30
1075,1034,KEL007,event_opportunity,near_ASB Classic Tennis A,3.76,2.63,2024-06-30
1076,1034,KEL008,shelf_compliance,low_shelf_facings,13.3,9.98,2024-06-30
1077,1034,KEL008,event_opportunity,near_ASB Classic Tennis A,13.3,9.31,2024-06-30
1078,1034,KEL009,shelf_compliance,low_shelf_facings,8.43,6.32,2024-06-30
1079,1034,KEL009,event_opportunity,near_ASB Classic Tennis A,8.43,5.9,2024-06-30
1080,1034,KEL010,shelf_compliance,low_shelf_facings,14.91,11.18,2024-06-30
1081,1034,KEL010,event_opportunity,near_ASB Classic Tennis A,14.91,10.44,2024-06-30
1082,1034,KEL011,shelf_compliance,low_shelf_facings,3.4,2.55,2024-06-30
1083,1034,KEL011,promotion_execution,missing_display,3.4,2.89,2024-06-30
1084,1034,KEL011,event_opportunity,near_ASB Classic Tennis A,3.4,2.38,2024-06-30
1085,1034,KEL012,event_opportunity,near_ASB Classic Tennis A,6.99,4.89,2024-06-30
1086,1034,KEL013,promotion_execution,missing_display,4.71,4.0,2024-06-30
1087,1034,KEL013,event_opportunity,near_ASB Classic Tennis A,4.71,3.3,2024-06-30
1088,1034,KEL014,shelf_compliance,low_shelf_facings,12.89,9.67,2024-06-30
1089,1034,KEL014,promotion_execution,missing_display,12.89,10.96,2024-06-30
1090,1034,KEL014,event_opportunity,near_ASB Classic Tennis A,12.89,9.02,2024-06-30
1091,1034,KEL015,event_opportunity,near_ASB Classic Tennis A,8.94,6.26,2024-06-30
1092,1034,KEL016,event_opportunity,near_ASB Classic Tennis A,10.24,7.17,2024-06-30
1093,1034,KEL017,shelf_compliance,low_shelf_facings,15.94,11.96,2024-06-30
1094,1034,KEL017,promotion_execution,missing_display,15.94,13.55,2024-06-30
1095,1034,KEL017,event_opportunity,near_ASB Classic Tennis A,15.94,11.16,2024-06-30
1096,1034,KEL018,event_opportunity,near_ASB Classic Tennis A,0.51,0.36,2024-06-30
1097,1034,KEL019,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1098,1034,KEL020,promotion_execution,missing_display,5.31,4.51,2024-06-30
1099,1034,KEL020,event_opportunity,near_ASB Classic Tennis A,5.31,3.72,2024-06-30
1100,1035,KEL001,shelf_compliance,low_shelf_facings,3.57,2.68,2024-06-30
1101,1035,KEL001,event_opportunity,near_Dunedin Highlanders ,3.57,2.5,2024-06-30
1102,1035,KEL002,event_opportunity,near_Dunedin Highlanders ,1.56,1.09,2024-06-30
1103,1035,KEL003,event_opportunity,near_Dunedin Highlanders ,5.71,4.0,2024-06-30
1104,1035,KEL004,shelf_compliance,low_shelf_facings,0.3,0.22,2024-06-30
1105,1035,KEL004,promotion_execution,missing_display,0.3,0.26,2024-06-30
1106,1035,KEL004,event_opportunity,near_Dunedin Highlanders ,0.3,0.21,2024-06-30
1107,1035,KEL005,event_opportunity,near_Dunedin Highlanders ,9.06,6.34,2024-06-30
1108,1035,KEL006,event_opportunity,near_Dunedin Highlanders ,7.55,5.28,2024-06-30
1109,1035,KEL007,event_opportunity,near_Dunedin Highlanders ,0.0,0.0,2024-06-30
1110,1035,KEL008,event_opportunity,near_Dunedin Highlanders ,1.56,1.09,2024-06-30
1111,1035,KEL009,event_opportunity,near_Dunedin Highlanders ,0.0,0.0,2024-06-30
1112,1035,KEL010,out_of_stock,product_oos,32.96,32.96,2024-06-30
1113,1035,KEL010,shelf_compliance,low_shelf_facings,32.96,24.72,2024-06-30
1114,1035,KEL010,event_opportunity,near_Dunedin Highlanders ,32.96,23.07,2024-06-30
1115,1035,KEL011,event_opportunity,near_Dunedin Highlanders ,2.8,1.96,2024-06-30
1116,1035,KEL012,event_opportunity,near_Dunedin Highlanders ,5.49,3.84,2024-06-30
1117,1035,KEL013,event_opportunity,near_Dunedin Highlanders ,2.92,2.04,2024-06-30
1118,1035,KEL014,event_opportunity,near_Dunedin Highlanders ,1.17,0.82,2024-06-30
1119,1035,KEL015,event_opportunity,near_Dunedin Highlanders ,3.73,2.61,2024-06-30
1120,1035,KEL016,out_of_stock,product_oos,29.99,29.99,2024-06-30
1121,1035,KEL016,shelf_compliance,low_shelf_facings,29.99,22.49,2024-06-30
1122,1035,KEL016,promotion_execution,missing_display,29.99,25.49,2024-06-30
1123,1035,KEL016,event_opportunity,near_Dunedin Highlanders ,29.99,20.99,2024-06-30
1124,1035,KEL017,promotion_execution,missing_display,3.63,3.09,2024-06-30
1125,1035,KEL017,event_opportunity,near_Dunedin Highlanders ,3.63,2.54,2024-06-30
1126,1035,KEL018,promotion_execution,missing_display,2.42,2.06,2024-06-30
1127,1035,KEL018,event_opportunity,near_Dunedin Highlanders ,2.42,1.69,2024-06-30
1128,1035,KEL019,event_opportunity,near_Dunedin Highlanders ,0.75,0.52,2024-06-30
1129,1035,KEL020,event_opportunity,near_Dunedin Highlanders ,4.33,3.03,2024-06-30
1130,1036,KEL001,event_opportunity,near_Tauranga Summer Fest,5.93,4.15,2024-06-30
1131,1036,KEL002,out_of_stock,product_oos,43.01,43.01,2024-06-30
1132,1036,KEL002,shelf_compliance,low_shelf_facings,43.01,32.26,2024-06-30
1133,1036,KEL002,promotion_execution,missing_display,43.01,36.56,2024-06-30
1134,1036,KEL002,event_opportunity,near_Tauranga Summer Fest,43.01,30.11,2024-06-30
1135,1036,KEL003,shelf_compliance,low_shelf_facings,6.36,4.77,2024-06-30
1136,1036,KEL003,promotion_execution,missing_display,6.36,5.41,2024-06-30
1137,1036,KEL003,event_opportunity,near_Tauranga Summer Fest,6.36,4.45,2024-06-30
1138,1036,KEL004,event_opportunity,near_Tauranga Summer Fest,3.71,2.6,2024-06-30
1139,1036,KEL005,shelf_compliance,low_shelf_facings,14.11,10.58,2024-06-30
1140,1036,KEL005,promotion_execution,missing_display,14.11,11.99,2024-06-30
1141,1036,KEL005,event_opportunity,near_Tauranga Summer Fest,14.11,9.88,2024-06-30
1142,1036,KEL006,out_of_stock,product_oos,51.63,51.63,2024-06-30
1143,1036,KEL006,event_opportunity,near_Tauranga Summer Fest,51.63,36.14,2024-06-30
1144,1036,KEL007,out_of_stock,product_oos,53.35,53.35,2024-06-30
1145,1036,KEL007,event_opportunity,near_Tauranga Summer Fest,53.35,37.34,2024-06-30
1146,1036,KEL008,shelf_compliance,low_shelf_facings,7.07,5.3,2024-06-30
1147,1036,KEL008,promotion_execution,missing_display,7.07,6.01,2024-06-30
1148,1036,KEL008,event_opportunity,near_Tauranga Summer Fest,7.07,4.95,2024-06-30
1149,1036,KEL009,shelf_compliance,low_shelf_facings,10.88,8.16,2024-06-30
1150,1036,KEL009,event_opportunity,near_Tauranga Summer Fest,10.88,7.62,2024-06-30
1151,1036,KEL010,out_of_stock,product_oos,39.11,39.11,2024-06-30
1152,1036,KEL010,shelf_compliance,low_shelf_facings,39.11,29.33,2024-06-30
1153,1036,KEL010,event_opportunity,near_Tauranga Summer Fest,39.11,27.38,2024-06-30
1154,1036,KEL011,event_opportunity,near_Tauranga Summer Fest,0.0,0.0,2024-06-30
1155,1036,KEL012,event_opportunity,near_Tauranga Summer Fest,3.09,2.16,2024-06-30
1156,1036,KEL013,event_opportunity,near_Tauranga Summer Fest,8.22,5.75,2024-06-30
1157,1036,KEL014,event_opportunity,near_Tauranga Summer Fest,0.04,0.03,2024-06-30
1158,1036,KEL015,event_opportunity,near_Tauranga Summer Fest,3.73,2.61,2024-06-30
1159,1036,KEL016,event_opportunity,near_Tauranga Summer Fest,8.76,6.13,2024-06-30
1160,1036,KEL017,event_opportunity,near_Tauranga Summer Fest,3.01,2.11,2024-06-30
1161,1036,KEL018,event_opportunity,near_Tauranga Summer Fest,0.36,0.25,2024-06-30
1162,1036,KEL019,event_opportunity,near_Tauranga Summer Fest,1.49,1.04,2024-06-30
1163,1036,KEL020,shelf_compliance,low_shelf_facings,6.01,4.51,2024-06-30
1164,1036,KEL020,event_opportunity,near_Tauranga Summer Fest,6.01,4.21,2024-06-30
1165,1037,KEL001,event_opportunity,near_ASB Classic Tennis A,3.9,2.73,2024-06-30
1166,1037,KEL002,event_opportunity,near_ASB Classic Tennis A,2.22,1.55,2024-06-30
1167,1037,KEL003,event_opportunity,near_ASB Classic Tennis A,1.04,0.73,2024-06-30
1168,1037,KEL004,shelf_compliance,low_shelf_facings,14.2,10.65,2024-06-30
1169,1037,KEL004,event_opportunity,near_ASB Classic Tennis A,14.2,9.94,2024-06-30
1170,1037,KEL005,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1171,1037,KEL006,event_opportunity,near_ASB Classic Tennis A,8.21,5.75,2024-06-30
1172,1037,KEL007,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1173,1037,KEL008,event_opportunity,near_ASB Classic Tennis A,8.21,5.75,2024-06-30
1174,1037,KEL009,shelf_compliance,low_shelf_facings,5.19,3.89,2024-06-30
1175,1037,KEL009,promotion_execution,missing_display,5.19,4.41,2024-06-30
1176,1037,KEL009,event_opportunity,near_ASB Classic Tennis A,5.19,3.63,2024-06-30
1177,1037,KEL010,event_opportunity,near_ASB Classic Tennis A,1.98,1.39,2024-06-30
1178,1037,KEL011,event_opportunity,near_ASB Classic Tennis A,3.9,2.73,2024-06-30
1179,1037,KEL012,event_opportunity,near_ASB Classic Tennis A,5.54,3.88,2024-06-30
1180,1037,KEL013,promotion_execution,missing_display,2.96,2.52,2024-06-30
1181,1037,KEL013,event_opportunity,near_ASB Classic Tennis A,2.96,2.07,2024-06-30
1182,1037,KEL014,promotion_execution,missing_display,0.0,0.0,2024-06-30
1183,1037,KEL014,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1184,1037,KEL015,event_opportunity,near_ASB Classic Tennis A,4.4,3.08,2024-06-30
1185,1037,KEL016,event_opportunity,near_ASB Classic Tennis A,10.01,7.01,2024-06-30
1186,1037,KEL017,event_opportunity,near_ASB Classic Tennis A,4.26,2.98,2024-06-30
1187,1037,KEL018,shelf_compliance,low_shelf_facings,6.64,4.98,2024-06-30
1188,1037,KEL018,event_opportunity,near_ASB Classic Tennis A,6.64,4.65,2024-06-30
1189,1037,KEL019,shelf_compliance,low_shelf_facings,1.97,1.48,2024-06-30
1190,1037,KEL019,event_opportunity,near_ASB Classic Tennis A,1.97,1.38,2024-06-30
1191,1037,KEL020,shelf_compliance,low_shelf_facings,5.87,4.4,2024-06-30
1192,1037,KEL020,promotion_execution,missing_display,5.87,4.99,2024-06-30
1193,1037,KEL020,event_opportunity,near_ASB Classic Tennis A,5.87,4.11,2024-06-30
1194,1038,KEL001,shelf_compliance,low_shelf_facings,21.58,16.18,2024-06-30
1195,1038,KEL001,promotion_execution,missing_display,21.58,18.34,2024-06-30
1196,1038,KEL001,event_opportunity,near_Napier Art Deco Fest,21.58,15.11,2024-06-30
1197,1038,KEL002,out_of_stock,product_oos,60.92,60.92,2024-06-30
1198,1038,KEL002,shelf_compliance,low_shelf_facings,60.92,45.69,2024-06-30
1199,1038,KEL002,event_opportunity,near_Napier Art Deco Fest,60.92,42.64,2024-06-30
1200,1038,KEL003,event_opportunity,near_Napier Art Deco Fest,1.56,1.09,2024-06-30
1201,1038,KEL004,event_opportunity,near_Napier Art Deco Fest,7.01,4.91,2024-06-30
1202,1038,KEL005,out_of_stock,product_oos,49.03,49.03,2024-06-30
1203,1038,KEL005,shelf_compliance,low_shelf_facings,49.03,36.77,2024-06-30
1204,1038,KEL005,promotion_execution,missing_display,49.03,41.68,2024-06-30
1205,1038,KEL005,event_opportunity,near_Napier Art Deco Fest,49.03,34.32,2024-06-30
1206,1038,KEL006,event_opportunity,near_Napier Art Deco Fest,7.01,4.91,2024-06-30
1207,1038,KEL007,shelf_compliance,low_shelf_facings,10.97,8.23,2024-06-30
1208,1038,KEL007,event_opportunity,near_Napier Art Deco Fest,10.97,7.68,2024-06-30
1209,1038,KEL008,event_opportunity,near_Napier Art Deco Fest,1.2,0.84,2024-06-30
1210,1038,KEL009,event_opportunity,near_Napier Art Deco Fest,0.0,0.0,2024-06-30
1211,1038,KEL010,shelf_compliance,low_shelf_facings,7.0,5.25,2024-06-30
1212,1038,KEL010,promotion_execution,missing_display,7.0,5.95,2024-06-30
1213,1038,KEL010,event_opportunity,near_Napier Art Deco Fest,7.0,4.9,2024-06-30
1214,1038,KEL011,out_of_stock,product_oos,41.67,41.67,2024-06-30
1215,1038,KEL011,shelf_compliance,low_shelf_facings,41.67,31.25,2024-06-30
1216,1038,KEL011,promotion_execution,missing_display,41.67,35.42,2024-06-30
1217,1038,KEL011,event_opportunity,near_Napier Art Deco Fest,41.67,29.17,2024-06-30
1218,1038,KEL012,event_opportunity,near_Napier Art Deco Fest,6.74,4.72,2024-06-30
1219,1038,KEL013,shelf_compliance,low_shelf_facings,12.08,9.06,2024-06-30
1220,1038,KEL013,promotion_execution,missing_display,12.08,10.27,2024-06-30
1221,1038,KEL013,event_opportunity,near_Napier Art Deco Fest,12.08,8.46,2024-06-30
1222,1038,KEL014,event_opportunity,near_Napier Art Deco Fest,1.8,1.26,2024-06-30
1223,1038,KEL015,event_opportunity,near_Napier Art Deco Fest,4.36,3.05,2024-06-30
1224,1038,KEL016,event_opportunity,near_Napier Art Deco Fest,2.42,1.69,2024-06-30
1225,1038,KEL017,promotion_execution,missing_display,6.99,5.94,2024-06-30
1226,1038,KEL017,event_opportunity,near_Napier Art Deco Fest,6.99,4.89,2024-06-30
1227,1038,KEL018,event_opportunity,near_Napier Art Deco Fest,3.32,2.32,2024-06-30
1228,1038,KEL019,promotion_execution,missing_display,3.36,2.86,2024-06-30
1229,1038,KEL019,event_opportunity,near_Napier Art Deco Fest,3.36,2.35,2024-06-30
1230,1038,KEL020,event_opportunity,near_Napier Art Deco Fest,8.88,6.22,2024-06-30
1231,1039,KEL004,out_of_stock,product_oos,32.17,32.17,2024-06-30
1232,1039,KEL007,shelf_compliance,low_shelf_facings,7.27,5.45,2024-06-30
1233,1039,KEL008,promotion_execution,missing_display,8.87,7.54,2024-06-30
1234,1039,KEL009,shelf_compliance,low_shelf_facings,5.49,4.12,2024-06-30
1235,1039,KEL010,shelf_compliance,low_shelf_facings,2.38,1.78,2024-06-30
1236,1039,KEL010,promotion_execution,missing_display,2.38,2.02,2024-06-30
1237,1039,KEL015,shelf_compliance,low_shelf_facings,0.99,0.74,2024-06-30
1238,1039,KEL015,promotion_execution,missing_display,0.99,0.84,2024-06-30
1239,1039,KEL016,shelf_compliance,low_shelf_facings,7.99,5.99,2024-06-30
1240,1039,KEL018,out_of_stock,product_oos,20.72,20.72,2024-06-30
1241,1039,KEL018,shelf_compliance,low_shelf_facings,20.72,15.54,2024-06-30
1242,1040,KEL001,event_opportunity,near_ASB Classic Tennis A,5.49,3.84,2024-06-30
1243,1040,KEL002,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1244,1040,KEL003,event_opportunity,near_ASB Classic Tennis A,5.97,4.18,2024-06-30
1245,1040,KEL004,shelf_compliance,low_shelf_facings,12.7,9.52,2024-06-30
1246,1040,KEL004,promotion_execution,missing_display,12.7,10.79,2024-06-30
1247,1040,KEL004,event_opportunity,near_ASB Classic Tennis A,12.7,8.89,2024-06-30
1248,1040,KEL005,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1249,1040,KEL006,shelf_compliance,low_shelf_facings,15.21,11.41,2024-06-30
1250,1040,KEL006,event_opportunity,near_ASB Classic Tennis A,15.21,10.65,2024-06-30
1251,1040,KEL007,out_of_stock,product_oos,52.83,52.83,2024-06-30
1252,1040,KEL007,event_opportunity,near_ASB Classic Tennis A,52.83,36.98,2024-06-30
1253,1040,KEL008,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1254,1040,KEL009,event_opportunity,near_ASB Classic Tennis A,0.5,0.35,2024-06-30
1255,1040,KEL010,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1256,1040,KEL011,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1257,1040,KEL012,shelf_compliance,low_shelf_facings,14.67,11.0,2024-06-30
1258,1040,KEL012,promotion_execution,missing_display,14.67,12.47,2024-06-30
1259,1040,KEL012,event_opportunity,near_ASB Classic Tennis A,14.67,10.27,2024-06-30
1260,1040,KEL013,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1261,1040,KEL014,shelf_compliance,low_shelf_facings,9.07,6.8,2024-06-30
1262,1040,KEL014,event_opportunity,near_ASB Classic Tennis A,9.07,6.35,2024-06-30
1263,1040,KEL015,out_of_stock,product_oos,42.79,42.79,2024-06-30
1264,1040,KEL015,event_opportunity,near_ASB Classic Tennis A,42.79,29.95,2024-06-30
1265,1040,KEL016,out_of_stock,product_oos,41.94,41.94,2024-06-30
1266,1040,KEL016,event_opportunity,near_ASB Classic Tennis A,41.94,29.36,2024-06-30
1267,1040,KEL017,event_opportunity,near_ASB Classic Tennis A,4.12,2.88,2024-06-30
1268,1040,KEL018,shelf_compliance,low_shelf_facings,9.51,7.13,2024-06-30
1269,1040,KEL018,promotion_execution,missing_display,9.51,8.08,2024-06-30
1270,1040,KEL018,event_opportunity,near_ASB Classic Tennis A,9.51,6.66,2024-06-30
1271,1040,KEL019,event_opportunity,near_ASB Classic Tennis A,1.17,0.82,2024-06-30
1272,1040,KEL020,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1273,1041,KEL001,promotion_execution,missing_display,2.03,1.73,2024-06-30
1274,1041,KEL002,out_of_stock,product_oos,36.6,36.6,2024-06-30
1275,1041,KEL002,shelf_compliance,low_shelf_facings,36.6,27.45,2024-06-30
1276,1041,KEL004,promotion_execution,missing_display,0.54,0.46,2024-06-30
1277,1041,KEL010,shelf_compliance,low_shelf_facings,9.65,7.24,2024-06-30
1278,1041,KEL010,promotion_execution,missing_display,9.65,8.2,2024-06-30
1279,1041,KEL014,promotion_execution,missing_display,4.22,3.59,2024-06-30
1280,1041,KEL015,shelf_compliance,low_shelf_facings,8.94,6.71,2024-06-30
1281,1041,KEL015,promotion_execution,missing_display,8.94,7.6,2024-06-30
1282,1041,KEL018,promotion_execution,missing_display,1.7,1.44,2024-06-30
1283,1041,KEL019,promotion_execution,missing_display,4.06,3.45,2024-06-30
1284,1041,KEL020,out_of_stock,product_oos,32.43,32.43,2024-06-30
1285,1041,KEL020,shelf_compliance,low_shelf_facings,32.43,24.32,2024-06-30
1286,1041,KEL020,promotion_execution,missing_display,32.43,27.57,2024-06-30
1287,1042,KEL001,event_opportunity,near_ASB Classic Tennis A,8.13,5.69,2024-06-30
1288,1042,KEL002,shelf_compliance,low_shelf_facings,16.17,12.13,2024-06-30
1289,1042,KEL002,promotion_execution,missing_display,16.17,13.74,2024-06-30
1290,1042,KEL002,event_opportunity,near_ASB Classic Tennis A,16.17,11.32,2024-06-30
1291,1042,KEL003,out_of_stock,product_oos,35.24,35.24,2024-06-30
1292,1042,KEL003,shelf_compliance,low_shelf_facings,35.24,26.43,2024-06-30
1293,1042,KEL003,promotion_execution,missing_display,35.24,29.95,2024-06-30
1294,1042,KEL003,event_opportunity,near_ASB Classic Tennis A,35.24,24.67,2024-06-30
1295,1042,KEL004,event_opportunity,near_ASB Classic Tennis A,0.24,0.17,2024-06-30
1296,1042,KEL005,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1297,1042,KEL006,event_opportunity,near_ASB Classic Tennis A,0.24,0.17,2024-06-30
1298,1042,KEL007,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1299,1042,KEL008,event_opportunity,near_ASB Classic Tennis A,0.24,0.17,2024-06-30
1300,1042,KEL009,event_opportunity,near_ASB Classic Tennis A,8.13,5.69,2024-06-30
